Name,Pos,City,State,Height,Weight,Stars,Grade,University,Pos_rank,Reg_rank,State_rank,Year,Team, Reg_rank, State_rank
Malik McClain,WR,Bradenton,FL,6'5'',195,81,,,261,,,2021,Florida State,,
Rod Orr,OT,Gadsden,AL,6'6'',300,81,,,26,,,2021,Florida State,,
Bryson Estes,OC,McDonough,GA,6'3'',280,80,,,5,,,2021,Florida State,132,30
George Wilson,DE,Virginia Beach,VA,6'5'',215,80,,,37,,,2021,Florida State,46,8
Byron Turner Jr.,DE,New Orleans,LA,6'4'',240,80,,,40,,,2021,Florida State,,
Kevin Knowles,CB,Hollywood,FL,5'10'',170,80,,,25,,,2021,Florida State,,
Joshua Farmer,DE,Quincy,FL,6'3'',250,80,,,44,,,2021,Florida State,175,64
Joshua Burrell,WR,Blythewood,SC,6'2'',210,79,,,76,,,2021,Florida State,201,4
Jackson West,TE,Huntsville,AL,6'4'',230,78,,,17,,,2021,Florida State,253,21
Patrick Payton,OLB,Miami,FL,6'5'',205,77,,,65,,,2021,Florida State,315,106
Jordan Eubanks,OLB,Denton,TX,6'2'',200,76,,,82,,,2021,Florida State,199,149
Koby Gross,TE-H,Danville,CA,6'3'',235,75,,,1,,,2021,Florida State,,
Shyheim Brown,OLB,Lake City,FL,6'1'',185,75,,,97,,,2021,Florida State,504,165
McKenzie Milton,QB-DT,Mililani,HI,5'11'',185,TR,,,,,,2021,Florida State, None, None
Brandon Moore,CB,TRSanford,FL,6'0'',175,TR,,,,,,2021,Florida State, None, None
Jammie Robinson,S,TRLeesburg,GA,5'11'',195,TR,,,,,,2021,Florida State, None, None
Keir Thomas,DE,TRMiami,FL,6'2'',275,TR,,,,,,2021,Florida State, None, None
D.J. Williams,RB,TRSebring,FL,5'11'',200,TR,,,,,,2021,Florida State, None, None
Andrew Parchment,WR,TRWeston,FL,6'4'',195,TR,,,,,,2021,Florida State, None, None
Jarques McClellion,CB,TRDelray Beach,FL,6'0'',185,TR,,,,,,2021,Florida State,,
Jermaine Johnson,DE,TREden Prairie,MN,6'5'',250,TR,,,,,,2021,Florida State, None, None
Charles Lester, CB, Venice, FL, 6'2'',180,4, 86, Florida State,7,,,2024,Florida State,20,8
Landen Thomas, TE-H, Moultrie, GA, 6'4'',225,4, 85, Florida State,2,,,2024,Florida State,,
Kameron Davis, RB, Albany, GA, 5'10'',205,4, 84, Florida State,5,,,2024,Florida State,,
Jonathan Daniels, OT, Pensacola, FL, 6'5'',280,4, 83, Florida State,11,,,2024,Florida State,51,16
Jamari Howard, CB, Miami, FL, 6'2'',180,4, 83, Florida State,12,,,2024,Florida State,,
Cai Bates, CB, Orlando, FL, 6'2'',180,4, 83, Florida State,16,,,2024,Florida State,66,22
Luke Kromenhoek, QB-PP, Savannah, GA, 6'4'',195,4, 82, Florida State,159,,,2024,Florida State,73,20
Micahi Danzy, ATH, Tallahassee, FL, 6'1'',175,4, 82, Florida State,12,,,2024,Florida State,,
Lawayne McCoy, ATH, Miami, FL, 6'1'',180,4, 82, Florida State,14,,,2024,Florida State,105,
Amaree Williams, OL, North Palm Beach, FL, 6'5'',210,4, 82, Florida State,12,,,2024,Florida State,,
D.D. Holmes, DE, Washington, DC, 6'6'',240,4, 81, Florida State,38,,,2024,Florida State,31,2
Camdon Frier, WR, Lake City, FL, 6'0'',185,4, 80, Florida State,43,,,2024,Florida State,145,41
Elijah Moore, TE-H, Olney, MD, 6'5'',200,4, 80, Florida State,18,,,2024,Florida State,,
B.J. Gibson, WR, Rochelle, GA, 6'0'',175,4, 80, Florida State,56,,,2024,Florida State,,
Manasse Itete, OT, Modesto, CA, 6'6'',275,4, 79, Florida State,42,,,2024,Florida State,,
D'Nas White, DT, Concord, NC, 6'3'',310,4, 79, Florida State,18,,,2024,Florida State,250,73
Jayden Parrish, ILB, Delray Beach, FL, 6'1'',215,4, 79, Florida State,36,,,2024,Florida State,258,79
Jamorie Flagg, DT, Miami, FL, 6'3'',240,4, 78, Florida State,59,,,2024,Florida State,,
Ricky Knight, CB, West Palm Beach, FL, 6'1'',175,4, 78, Florida State,33,,,2024,Florida State,352,12
Timir Hickman-Jones, ILB, Fort Mill, SC, 6'1'',220,4, 78, Florida State,90,,,2024,Florida State,408,127
Tye Hylton, OT, Oviedo, FL, 6'4'',270,4, 77, Florida State,115,,,2024,Florida State,497,130
Jayden Todd, OT, Dublin, GA, 6'6'',310,4, 76, Florida State,2,,,2024,Florida State,525,159
Jake Weinberg, K, Delray Beach, FL, 6'0'',170,4, 76, Florida State,,,,2024,Florida State,,
D.J. Uiagalelei, QB-DT, Chino Hills, CA, 6'4'',252,4, N/A, Florida State,,,,2024,Florida State, None, None
Marvin Jones Jr., OLB, Pembroke Park, FL, 6'5'',250,4, N/A, Florida State,,,,2024,Florida State,,
Jaylin Lucas, RB, Houma, LA, 5'9'',170,4, N/A, Florida State,,,,2024,Florida State,,
Earl Little II, CB, Tamarac, FL, 6'1'',186,4, N/A, Florida State,,,,2024,Florida State,,
Grady Kelly, DT, Navarre, FL, 6'2'',285,4, N/A, Florida State,,,,2024,Florida State, None, None
Jalen Brown, WR, Miami, FL, 6'1'',178,4, N/A, Florida State,,,,2024,Florida State, None, None
Malik Benson, WR, Hutchinson, KS, 6'1'',195,4, N/A, Florida State,,,,2024,Florida State,,
Davonte Brown, CB, Lauderhill, FL, 6'2'',185,4, N/A, Florida State,,,,2024,Florida State, None, None
Tomiwa Durajaiye, DT, Middletown, DE, 6'4'',278,4, N/A, Florida State,,,,2024,Florida State,,
Sione Lolohea, DE, Maui, HI, 6'3'',266,4, N/A, Florida State,,,,2024,Florida State, None, None
Terrence Ferguson II, OG, Byron, GA, 6'4'',322,4, N/A, Florida State,,,,2024,Florida State, None, None
Richie Leonard, OG, Cocoa, FL, 6'2'',310,4, N/A, Florida State,,,,2024,Florida State, None, None
Roydell Williams, RB, Hueytown, AL, 5'10'',214,4, N/A, Florida State,,,,2024,Florida State,,
Shawn Murphy, ILB, Bristow, VA, 6'2'',225,4, N/A, Florida State,,,,2024,Florida State, None, None
Jacob Rizy, OT, Westport, CT, 6'5'',305,4, N/A, Florida State,,,,2024,Florida State, None, None
Cam Riley, OLB, Evergreen, AL, 6'5'',242,4, N/A, Florida State,,,,2024,Florida State,,
Omarion Cooper, CB, Lehigh Acres, FL, 6'0'',190,4, N/A, Florida State,,,,2024,Florida State,,
