Name,Pos,City,State,Height,Weight,Stars,Grade,University,Pos_rank, Reg_rank, State_rank,Year,Team,Reg_rank,State_rank
Jax Leatherwood,QB,San Diego,CA,6'7'',215.0,,76.0,Nevada,41,174,107,2023,Nevada,,
Amini Amone,RB,Salt Lake City,UT,5'11'',210.0,,74.0,Nevada,105,243,19,2023,Nevada,,
Jonah Lewis,CB,Chatsworth,CA,5'11'',175.0,,74.0,Nevada,145,,,2023,Nevada,,
Journey McKoy,ATH,Concord,CA,5'10'',170.0,,73.0,Nevada,134,264,156,2023,Nevada,,
Hezekiah Anahu-Ambrosio,ATH,Provo,UT,5'11'',200.0,,,Nevada,NR, NR, NR,2023,Nevada,,
Josiah Timoteo,OG,Waianae,HI,6'3'',300.0,,,Nevada,,,,2023,Nevada,,
Conner Noah,RB,Kelso,WA,5'11'',200.0,,,Nevada,NR, NR, NR,2023,Nevada,,
Marshaun Brown,WR,Reno,NV,6'3'',190.0,,,Nevada,,,,2023,Nevada,,
Bishop Turner,CB,Covina,CA,5'11'',170.0,,,Nevada,NR,,,2023,Nevada,,
Nate Burleson Jr,WR,Franklin Lakes,NJ,6'2'',175.0,,,Nevada,, None, None,2023,Nevada,,
D'Angelo Davis,DE,Downey,CA,6'2'',230.0,,,Nevada,,,,2023,Nevada,,
R.J. Esmon,OT,San Luis Obispo,CA,6'6'',250.0,,,Nevada,NR, NR, NR,2023,Nevada,,
John Bolles,OT,Daly City,CA,6'5'',275.0,,,Nevada,NR, NR, NR,2023,Nevada,,
Sosefo Moeaki,DT,Portland,OR,6'1'',280.0,,,Nevada,NR,,,2023,Nevada,,
Tori Mulkey,CB,Decatur,MS,5'10'',185.0,,,Nevada,,,,2023,Nevada,,
Sean Dollars,RB,Santa Ana,CA,5'10'',195.0,,,Nevada,, None, None,2023,Nevada,,
Adrian Jackson,OLB,Denver,CO,6'3'',235.0,,,Nevada,,,,2023,Nevada,,
Ashton Hayes,RB,Berkeley,CA,6'0'',195.0,,,Nevada,,,,2023,Nevada,,
